location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
LTU,2021-06-04,60-69,61,44,0
LTU,2021-06-04,70-79,68,59,0
LTU,2021-06-04,80+,53,48,0
LTU,2021-06-11,10-14,0,0,0
LTU,2021-06-11,15-17,13,1,0
LTU,2021-06-11,18-24,40,17,0
LTU,2021-06-11,25-49,43,22,0
LTU,2021-06-11,50-59,51,34,0
LTU,2021-06-11,60-69,62,49,0
LTU,2021-06-11,70-79,69,62,0
LTU,2021-06-11,80+,53,50,0
LTU,2021-06-18,10-14,2,0,0
LTU,2021-06-18,15-17,17,2,0
LTU,2021-06-18,18-24,42,20,0
LTU,2021-06-18,25-49,45,27,0
LTU,2021-06-18,50-59,52,39,0
LTU,2021-06-18,60-69,63,53,0
LTU,2021-06-18,70-79,69,65,0
LTU,2021-06-18,80+,54,51,0
LTU,2021-06-25,10-14,3,0,0
LTU,2021-06-25,15-17,19,8,0
LTU,2021-06-25,18-24,43,29,0
LTU,2021-06-25,25-49,46,33,0
LTU,2021-06-25,50-59,53,43,0
LTU,2021-06-25,60-69,64,56,0
LTU,2021-06-25,70-79,70,66,0
LTU,2021-06-25,80+,54,51,0
LTU,2021-07-02,10-14,4,0,0
LTU,2021-07-02,15-17,21,12,0
LTU,2021-07-02,18-24,45,36,0
LTU,2021-07-02,25-49,47,38,0
LTU,2021-07-02,50-59,54,46,0
LTU,2021-07-02,60-69,64,59,0
LTU,2021-07-02,70-79,70,67,0
LTU,2021-07-02,80+,54,52,0
LTU,2021-07-09,10-14,5,2,0
LTU,2021-07-09,15-17,22,16,0
LTU,2021-07-09,18-24,46,38,0
LTU,2021-07-09,25-49,48,41,0
LTU,2021-07-09,50-59,55,49,0
LTU,2021-07-09,60-69,65,60,0
LTU,2021-07-09,70-79,70,68,0
LTU,2021-07-09,80+,54,53,0
LTU,2021-07-16,10-14,6,3,0
LTU,2021-07-16,15-17,24,18,0
LTU,2021-07-16,18-24,47,40,0
LTU,2021-07-16,25-49,50,43,0
LTU,2021-07-16,50-59,56,51,0
LTU,2021-07-16,60-69,66,62,0
LTU,2021-07-16,70-79,71,68,0
LTU,2021-07-16,80+,55,53,0
LTU,2021-07-23,10-14,7,4,0
LTU,2021-07-23,15-17,26,20,0
LTU,2021-07-23,18-24,49,42,0
LTU,2021-07-23,25-49,52,45,0
LTU,2021-07-23,50-59,59,52,0
LTU,2021-07-23,60-69,67,63,0
LTU,2021-07-23,70-79,71,68,0
LTU,2021-07-23,80+,55,53,0
LTU,2021-07-30,10-14,8,5,0
LTU,2021-07-30,15-17,29,21,0
LTU,2021-07-30,18-24,52,44,0
LTU,2021-07-30,25-49,55,47,0
LTU,2021-07-30,50-59,62,54,0
LTU,2021-07-30,60-69,69,64,0
LTU,2021-07-30,70-79,72,69,0
LTU,2021-07-30,80+,56,53,0
LTU,2021-08-06,10-14,10,5,0
LTU,2021-08-06,15-17,33,23,0
LTU,2021-08-06,18-24,56,47,0
LTU,2021-08-06,25-49,59,50,0
LTU,2021-08-06,50-59,65,56,0
LTU,2021-08-06,60-69,72,65,0
LTU,2021-08-06,70-79,73,70,0
LTU,2021-08-06,80+,57,54,0
LTU,2021-08-13,10-14,11,6,0
LTU,2021-08-13,15-17,38,25,0
LTU,2021-08-13,18-24,60,50,0
LTU,2021-08-13,25-49,62,53,0
LTU,2021-08-13,50-59,68,60,0
LTU,2021-08-13,60-69,74,67,0
LTU,2021-08-13,70-79,75,71,0
LTU,2021-08-13,80+,58,55,0
LTU,2021-08-20,10-14,13,8,0
LTU,2021-08-20,15-17,41,28,0
LTU,2021-08-20,18-24,63,53,0
LTU,2021-08-20,25-49,65,57,0
LTU,2021-08-20,50-59,70,63,0
LTU,2021-08-20,60-69,75,70,0
LTU,2021-08-20,70-79,76,72,0
LTU,2021-08-20,80+,58,55,0
LTU,2021-08-27,10-14,14,9,0
LTU,2021-08-27,15-17,45,32,0
LTU,2021-08-27,18-24,65,57,0
LTU,2021-08-27,25-49,67,60,0
LTU,2021-08-27,50-59,72,65,0
LTU,2021-08-27,60-69,76,71,0
LTU,2021-08-27,70-79,76,73,0
LTU,2021-08-27,80+,59,56,0
LTU,2021-09-03,10-14,15,11,0
LTU,2021-09-03,15-17,47,36,0
LTU,2021-09-03,18-24,67,59,0
LTU,2021-09-03,25-49,68,62,0
LTU,2021-09-03,50-59,73,67,0
LTU,2021-09-03,60-69,77,72,0
LTU,2021-09-03,70-79,77,73,0
LTU,2021-09-03,80+,59,57,0
LTU,2021-09-10,10-14,15,12,0
LTU,2021-09-10,15-17,48,39,0
LTU,2021-09-10,18-24,69,61,0
LTU,2021-09-10,25-49,69,63,0
LTU,2021-09-10,50-59,74,68,0
LTU,2021-09-10,60-69,78,73,0
LTU,2021-09-10,70-79,77,74,0
LTU,2021-09-10,80+,60,57,0
LTU,2021-09-17,10-14,16,13,0
LTU,2021-09-17,15-17,50,42,0
LTU,2021-09-17,18-24,70,63,0
LTU,2021-09-17,25-49,70,64,0
LTU,2021-09-17,50-59,75,69,1
LTU,2021-09-17,60-69,78,74,1
LTU,2021-09-17,70-79,78,75,0
LTU,2021-09-17,80+,60,58,1
LTU,2021-09-24,10-14,16,14,0
LTU,2021-09-24,15-17,51,44,0
LTU,2021-09-24,18-24,71,65,0
LTU,2021-09-24,25-49,71,66,1
LTU,2021-09-24,50-59,75,70,1
LTU,2021-09-24,60-69,79,75,1
LTU,2021-09-24,70-79,78,75,1
LTU,2021-09-24,80+,60,58,1
LTU,2021-10-01,10-14,16,14,0
LTU,2021-10-01,15-17,52,46,0
LTU,2021-10-01,18-24,72,66,0
LTU,2021-10-01,25-49,72,67,1
LTU,2021-10-01,50-59,76,71,1
LTU,2021-10-01,60-69,79,75,1
LTU,2021-10-01,70-79,78,75,1
LTU,2021-10-01,80+,61,58,2
LTU,2021-10-08,10-14,17,15,0
LTU,2021-10-08,15-17,52,47,0
LTU,2021-10-08,18-24,72,68,0
LTU,2021-10-08,25-49,73,68,1
LTU,2021-10-08,50-59,77,72,2
LTU,2021-10-08,60-69,80,76,2
LTU,2021-10-08,70-79,78,76,2
LTU,2021-10-08,80+,61,59,3
LTU,2021-10-15,10-14,17,15,0
LTU,2021-10-15,15-17,53,48,0
LTU,2021-10-15,18-24,73,69,0
LTU,2021-10-15,25-49,73,69,1
LTU,2021-10-15,50-59,77,73,2
LTU,2021-10-15,60-69,80,77,2
LTU,2021-10-15,70-79,79,76,3
LTU,2021-10-15,80+,61,59,5
LTU,2021-10-22,10-14,17,15,0
LTU,2021-10-22,15-17,54,49,0
LTU,2021-10-22,18-24,74,69,0
LTU,2021-10-22,25-49,74,70,1
LTU,2021-10-22,50-59,78,73,2
LTU,2021-10-22,60-69,80,77,3
LTU,2021-10-22,70-79,79,76,6
LTU,2021-10-22,80+,62,59,8
LTU,2021-10-29,10-14,18,16,0
LTU,2021-10-29,15-17,54,50,0
LTU,2021-10-29,18-24,74,70,0
LTU,2021-10-29,25-49,75,71,2
LTU,2021-10-29,50-59,78,74,3
LTU,2021-10-29,60-69,81,77,4
LTU,2021-10-29,70-79,80,77,9
LTU,2021-10-29,80+,62,60,10
LTU,2021-11-05,10-14,18,16,0
LTU,2021-11-05,15-17,55,50,0
LTU,2021-11-05,18-24,75,71,1
LTU,2021-11-05,25-49,76,71,2
LTU,2021-11-05,50-59,79,74,3
LTU,2021-11-05,60-69,81,78,6
LTU,2021-11-05,70-79,80,77,11
LTU,2021-11-05,80+,63,60,13
LTU,2021-11-12,10-14,18,16,0
LTU,2021-11-12,15-17,56,51,0
LTU,2021-11-12,18-24,75,71,1
LTU,2021-11-12,25-49,76,72,2
LTU,2021-11-12,50-59,79,75,4
LTU,2021-11-12,60-69,81,78,9
LTU,2021-11-12,70-79,80,77,17
LTU,2021-11-12,80+,63,61,18
LTU,2021-11-19,10-14,19,17,0
LTU,2021-11-19,15-17,57,52,0
LTU,2021-11-19,18-24,76,72,1
LTU,2021-11-19,25-49,77,73,4
LTU,2021-11-19,50-59,80,76,6
LTU,2021-11-19,60-69,82,79,12
LTU,2021-11-19,70-79,81,78,22
LTU,2021-11-19,80+,64,61,22
LTU,2021-11-26,10-14,19,17,0
LTU,2021-11-26,15-17,57,52,0
LTU,2021-11-26,18-24,76,72,3
LTU,2021-11-26,25-49,78,74,6
LTU,2021-11-26,50-59,80,76,9
LTU,2021-11-26,60-69,82,79,17
LTU,2021-11-26,70-79,81,78,29
LTU,2021-11-26,80+,64,62,27
LTU,2021-12-03,10-14,20,17,0
LTU,2021-12-03,15-17,58,53,0
LTU,2021-12-03,18-24,77,73,4
LTU,2021-12-03,25-49,79,74,8
LTU,2021-12-03,50-59,81,77,13
LTU,2021-12-03,60-69,83,79,22
LTU,2021-12-03,70-79,81,79,34
LTU,2021-12-03,80+,64,62,31
LTU,2021-12-10,10-14,20,18,0
LTU,2021-12-10,15-17,59,54,0
LTU,2021-12-10,18-24,78,73,6
LTU,2021-12-10,25-49,79,75,11
LTU,2021-12-10,50-59,81,77,16
LTU,2021-12-10,60-69,83,80,27
LTU,2021-12-10,70-79,81,79,39
LTU,2021-12-10,80+,64,63,33
LTU,2021-12-17,0-4,0,0,0
LTU,2021-12-17,10-14,22,18,0
LTU,2021-12-17,15-17,60,55,0
LTU,2021-12-17,18-24,78,74,8
LTU,2021-12-17,25-49,80,76,14
LTU,2021-12-17,5-9,1,0,0
LTU,2021-12-17,50-59,81,78,20
LTU,2021-12-17,60-69,83,80,32
LTU,2021-12-17,70-79,81,79,44
LTU,2021-12-17,80+,65,63,36
LTU,2021-12-24,0-4,0,0,0
LTU,2021-12-24,10-14,22,19,0
LTU,2021-12-24,15-17,60,55,0
LTU,2021-12-24,18-24,78,74,11
LTU,2021-12-24,25-49,80,76,16
LTU,2021-12-24,5-9,1,0,0
LTU,2021-12-24,50-59,82,78,22
LTU,2021-12-24,60-69,83,80,34
LTU,2021-12-24,70-79,82,79,46
LTU,2021-12-24,80+,65,63,37
LTU,2021-12-31,0-4,0,0,0
LTU,2021-12-31,10-14,24,19,0
LTU,2021-12-31,15-17,60,56,0
LTU,2021-12-31,18-24,78,75,15
LTU,2021-12-31,25-49,80,77,19
LTU,2021-12-31,5-9,2,0,0
LTU,2021-12-31,50-59,82,79,26
LTU,2021-12-31,60-69,83,81,38
LTU,2021-12-31,70-79,82,80,49
LTU,2021-12-31,80+,65,63,39
LTU,2022-01-07,0-4,0,0,0
LTU,2022-01-07,10-14,25,20,0
LTU,2022-01-07,15-17,62,57,0
LTU,2022-01-07,18-24,79,75,19
LTU,2022-01-07,25-49,81,78,23
LTU,2022-01-07,5-9,3,0,0
LTU,2022-01-07,50-59,82,79,30
LTU,2022-01-07,60-69,83,81,42
LTU,2022-01-07,70-79,82,80,52
LTU,2022-01-07,80+,65,64,41
LTU,2022-01-14,0-4,0,0,0
LTU,2022-01-14,10-14,26,21,0
LTU,2022-01-14,15-17,62,57,1
LTU,2022-01-14,18-24,79,76,22
LTU,2022-01-14,25-49,81,78,26
LTU,2022-01-14,5-9,3,1,0
LTU,2022-01-14,50-59,82,79,33
LTU,2022-01-14,60-69,84,81,45
LTU,2022-01-14,70-79,82,80,54
LTU,2022-01-14,80+,65,64,43
LTU,2022-01-21,0-4,0,0,0
LTU,2022-01-21,10-14,26,22,0
LTU,2022-01-21,15-17,62,58,1
LTU,2022-01-21,18-24,79,76,24
LTU,2022-01-21,25-49,81,78,28
LTU,2022-01-21,5-9,3,1,0
LTU,2022-01-21,50-59,82,80,34
LTU,2022-01-21,60-69,84,82,47
LTU,2022-01-21,70-79,82,80,56
LTU,2022-01-21,80+,65,64,44
LTU,2022-01-28,0-4,0,0,0
LTU,2022-01-28,10-14,26,23,0
LTU,2022-01-28,15-17,62,59,1
LTU,2022-01-28,18-24,80,77,25
LTU,2022-01-28,25-49,81,79,29
LTU,2022-01-28,5-9,3,2,0
LTU,2022-01-28,50-59,82,80,36
LTU,2022-01-28,60-69,84,82,48
LTU,2022-01-28,70-79,82,80,56
LTU,2022-01-28,80+,65,64,45
LTU,2022-02-04,0-4,0,0,0
LTU,2022-02-04,10-14,26,24,0
LTU,2022-02-04,15-17,62,59,1
LTU,2022-02-04,18-24,80,77,26
LTU,2022-02-04,25-49,81,79,30
LTU,2022-02-04,5-9,3,2,0
LTU,2022-02-04,50-59,82,80,36
LTU,2022-02-04,60-69,84,82,48
LTU,2022-02-04,70-79,82,80,57
LTU,2022-02-04,80+,65,64,45
LTU,2022-02-11,0-4,0,0,0
LTU,2022-02-11,10-14,26,24,0
LTU,2022-02-11,15-17,63,59,1
LTU,2022-02-11,18-24,80,77,26
LTU,2022-02-11,25-49,82,79,30
LTU,2022-02-11,5-9,4,2,0
LTU,2022-02-11,50-59,82,80,36
LTU,2022-02-11,60-69,84,82,49
LTU,2022-02-11,70-79,82,81,57
LTU,2022-02-11,80+,65,64,45
LTU,2022-02-18,0-4,0,0,0
LTU,2022-02-18,10-14,26,24,0
LTU,2022-02-18,15-17,63,59,1
LTU,2022-02-18,18-24,80,77,26
LTU,2022-02-18,25-49,82,79,30
LTU,2022-02-18,5-9,4,2,0
LTU,2022-02-18,50-59,82,80,36
LTU,2022-02-18,60-69,84,82,49
LTU,2022-02-18,70-79,82,81,57
LTU,2022-02-18,80+,65,64,45
LTU,2022-02-25,0-4,0,0,0
LTU,2022-02-25,10-14,26,24,0
LTU,2022-02-25,15-17,63,59,1
LTU,2022-02-25,18-24,80,77,26
LTU,2022-02-25,25-49,82,79,30
LTU,2022-02-25,5-9,4,2,0
LTU,2022-02-25,50-59,83,80,37
LTU,2022-02-25,60-69,84,82,49
LTU,2022-02-25,70-79,82,81,57
LTU,2022-02-25,80+,65,64,46
LTU,2022-03-04,0-4,0,0,0
LTU,2022-03-04,10-14,27,24,0
LTU,2022-03-04,15-17,63,59,1
LTU,2022-03-04,18-24,80,77,26
LTU,2022-03-04,25-49,82,79,30
LTU,2022-03-04,5-9,4,2,0
LTU,2022-03-04,50-59,83,80,37
LTU,2022-03-04,60-69,84,82,49
LTU,2022-03-04,70-79,82,81,57
LTU,2022-03-04,80+,65,64,46
LTU,2022-03-11,0-4,0,0,0
LTU,2022-03-11,10-14,27,24,0
LTU,2022-03-11,15-17,63,59,1
LTU,2022-03-11,18-24,80,77,26
LTU,2022-03-11,25-49,82,79,31
LTU,2022-03-11,5-9,4,2,0
LTU,2022-03-11,50-59,83,80,37
LTU,2022-03-11,60-69,84,82,49
LTU,2022-03-11,70-79,82,81,57
LTU,2022-03-11,80+,65,64,46
LTU,2022-03-18,0-4,0,0,0
LTU,2022-03-18,10-14,27,24,0
LTU,2022-03-18,15-17,63,59,1
LTU,2022-03-18,18-24,80,77,26
LTU,2022-03-18,25-49,82,79,31
LTU,2022-03-18,5-9,4,2,0
LTU,2022-03-18,50-59,83,81,37
LTU,2022-03-18,60-69,84,82,49
LTU,2022-03-18,70-79,82,81,57
LTU,2022-03-18,80+,65,64,46
LTU,2022-03-25,0-4,0,0,0
LTU,2022-03-25,10-14,27,24,0
LTU,2022-03-25,15-17,63,59,1
LTU,2022-03-25,18-24,80,77,27
LTU,2022-03-25,25-49,82,79,31
LTU,2022-03-25,5-9,4,2,0
LTU,2022-03-25,50-59,83,81,37
LTU,2022-03-25,60-69,84,82,49
LTU,2022-03-25,70-79,82,81,57
LTU,2022-03-25,80+,65,64,46
LTU,2022-04-01,0-4,0,0,0
LTU,2022-04-01,10-14,27,24,0
LTU,2022-04-01,15-17,63,59,1
LTU,2022-04-01,18-24,80,77,27
LTU,2022-04-01,25-49,82,80,31
LTU,2022-04-01,5-9,4,2,0
LTU,2022-04-01,50-59,83,81,37
LTU,2022-04-01,60-69,84,82,49
LTU,2022-04-01,70-79,82,81,57
LTU,2022-04-01,80+,65,64,46
LTU,2022-04-08,0-4,0,0,0
LTU,2022-04-08,10-14,27,24,0
LTU,2022-04-08,15-17,63,59,1
LTU,2022-04-08,18-24,80,77,27
LTU,2022-04-08,25-49,82,80,31
LTU,2022-04-08,5-9,4,2,0
LTU,2022-04-08,50-59,83,81,37
LTU,2022-04-08,60-69,84,82,49
LTU,2022-04-08,70-79,82,81,58
LTU,2022-04-08,80+,65,64,46
LTU,2022-04-15,0-4,0,0,0
LTU,2022-04-15,10-14,27,24,0
LTU,2022-04-15,15-17,63,59,1
LTU,2022-04-15,18-24,80,77,27
LTU,2022-04-15,25-49,82,80,31
LTU,2022-04-15,5-9,4,2,0
LTU,2022-04-15,50-59,83,81,37
LTU,2022-04-15,60-69,84,82,49
LTU,2022-04-15,70-79,82,81,58
LTU,2022-04-15,80+,65,65,46
LTU,2022-04-22,0-4,0,0,0
LTU,2022-04-22,10-14,27,24,0
LTU,2022-04-22,15-17,63,59,1
LTU,2022-04-22,18-24,80,77,27
LTU,2022-04-22,25-49,82,80,31
LTU,2022-04-22,5-9,4,2,0
LTU,2022-04-22,50-59,83,81,37
LTU,2022-04-22,60-69,84,82,49
LTU,2022-04-22,70-79,82,81,58
LTU,2022-04-22,80+,65,65,46
LTU,2022-04-29,0-4,0,0,0
LTU,2022-04-29,10-14,27,24,0
LTU,2022-04-29,15-17,63,60,1
LTU,2022-04-29,18-24,80,77,27
LTU,2022-04-29,25-49,82,80,31
LTU,2022-04-29,5-9,4,2,0
LTU,2022-04-29,50-59,83,81,37
LTU,2022-04-29,60-69,84,82,49
LTU,2022-04-29,70-79,82,81,58
LTU,2022-04-29,80+,65,65,46
LTU,2022-05-06,0-4,0,0,0
LTU,2022-05-06,10-14,27,24,0
LTU,2022-05-06,15-17,63,60,1
LTU,2022-05-06,18-24,80,77,27
LTU,2022-05-06,25-49,82,80,31
LTU,2022-05-06,5-9,4,2,0
LTU,2022-05-06,50-59,83,81,37
LTU,2022-05-06,60-69,84,82,49
LTU,2022-05-06,70-79,82,81,58
LTU,2022-05-06,80+,65,65,46
LTU,2022-05-13,0-4,0,0,0
LTU,2022-05-13,10-14,27,24,0
LTU,2022-05-13,15-17,63,60,1
LTU,2022-05-13,18-24,80,77,27
LTU,2022-05-13,25-49,82,80,31
LTU,2022-05-13,5-9,4,2,0
LTU,2022-05-13,50-59,83,81,37
LTU,2022-05-13,60-69,84,82,49
LTU,2022-05-13,70-79,82,81,58
LTU,2022-05-13,80+,65,65,46
LTU,2022-05-20,0-4,0,0,0
LTU,2022-05-20,10-14,27,24,0
LTU,2022-05-20,15-17,63,60,1
LTU,2022-05-20,18-24,80,77,27
LTU,2022-05-20,25-49,82,80,31
LTU,2022-05-20,5-9,4,2,0
LTU,2022-05-20,50-59,83,81,37
LTU,2022-05-20,60-69,84,82,49
LTU,2022-05-20,70-79,82,81,58
LTU,2022-05-20,80+,65,65,46
LTU,2022-05-27,0-4,0,0,0
LTU,2022-05-27,10-14,27,24,0
LTU,2022-05-27,15-17,63,60,1
LTU,2022-05-27,18-24,80,77,27
LTU,2022-05-27,25-49,82,80,31
LTU,2022-05-27,5-9,4,3,0
LTU,2022-05-27,50-59,83,81,37
LTU,2022-05-27,60-69,84,82,49
LTU,2022-05-27,70-79,82,81,58
LTU,2022-05-27,80+,65,65,46
LTU,2022-06-03,0-4,0,0,0
LTU,2022-06-03,10-14,27,24,0
LTU,2022-06-03,15-17,63,60,2
LTU,2022-06-03,18-24,80,77,27
LTU,2022-06-03,25-49,82,80,31
LTU,2022-06-03,5-9,4,3,0
LTU,2022-06-03,50-59,83,81,37
LTU,2022-06-03,60-69,84,83,50
LTU,2022-06-03,70-79,82,81,58
LTU,2022-06-03,80+,65,65,46
LTU,2022-06-10,0-4,0,0,0
LTU,2022-06-10,10-14,27,24,0
LTU,2022-06-10,15-17,63,60,2
LTU,2022-06-10,18-24,80,77,27
LTU,2022-06-10,25-49,82,80,31
LTU,2022-06-10,5-9,4,3,0
LTU,2022-06-10,50-59,83,81,37
LTU,2022-06-10,60-69,84,83,50
LTU,2022-06-10,70-79,82,81,58
LTU,2022-06-10,80+,65,65,46
LTU,2022-06-17,0-4,0,0,0
LTU,2022-06-17,10-14,27,24,0
LTU,2022-06-17,15-17,63,60,2
LTU,2022-06-17,18-24,80,77,27
LTU,2022-06-17,25-49,82,80,31
LTU,2022-06-17,5-9,4,3,0
LTU,2022-06-17,50-59,83,81,37
LTU,2022-06-17,60-69,84,83,50
LTU,2022-06-17,70-79,82,81,58
LTU,2022-06-17,80+,65,65,46
LTU,2022-06-24,0-4,0,0,0
LTU,2022-06-24,10-14,27,24,0
LTU,2022-06-24,15-17,63,60,2
LTU,2022-06-24,18-24,80,77,27
LTU,2022-06-24,25-49,82,80,31
LTU,2022-06-24,5-9,4,3,0
LTU,2022-06-24,50-59,83,81,37
LTU,2022-06-24,60-69,84,83,50
LTU,2022-06-24,70-79,82,81,58
LTU,2022-06-24,80+,65,65,46
LTU,2022-07-01,0-4,0,0,0
LTU,2022-07-01,10-14,27,25,0
LTU,2022-07-01,15-17,63,60,2
LTU,2022-07-01,18-24,80,77,27
LTU,2022-07-01,25-49,82,80,31
LTU,2022-07-01,5-9,4,3,0
LTU,2022-07-01,50-59,83,81,37
LTU,2022-07-01,60-69,84,83,50
LTU,2022-07-01,70-79,82,81,58
LTU,2022-07-01,80+,65,65,46
LTU,2022-07-08,0-4,0,0,0
LTU,2022-07-08,10-14,27,25,0
LTU,2022-07-08,15-17,63,60,2
LTU,2022-07-08,18-24,80,77,27
LTU,2022-07-08,25-49,82,80,31
LTU,2022-07-08,5-9,4,3,0
LTU,2022-07-08,50-59,83,81,37
LTU,2022-07-08,60-69,84,83,50
LTU,2022-07-08,70-79,82,81,58
LTU,2022-07-08,80+,65,65,46
LTU,2022-07-15,0-4,0,0,0
LTU,2022-07-15,10-14,27,25,0
LTU,2022-07-15,15-17,63,60,2
LTU,2022-07-15,18-24,80,77,27
LTU,2022-07-15,25-49,82,80,32
LTU,2022-07-15,5-9,4,3,0
LTU,2022-07-15,50-59,83,81,37
LTU,2022-07-15,60-69,84,83,50
LTU,2022-07-15,70-79,82,81,58
LTU,2022-07-15,80+,65,65,46
LTU,2022-07-22,0-4,0,0,0
LTU,2022-07-22,10-14,27,25,0
LTU,2022-07-22,15-17,63,60,2
LTU,2022-07-22,18-24,80,77,27
LTU,2022-07-22,25-49,82,80,32
LTU,2022-07-22,5-9,4,3,0
LTU,2022-07-22,50-59,83,81,38
LTU,2022-07-22,60-69,84,83,50
LTU,2022-07-22,70-79,82,81,58
LTU,2022-07-22,80+,65,65,46
LTU,2022-07-29,0-4,0,0,0
LTU,2022-07-29,10-14,27,25,0
LTU,2022-07-29,15-17,63,60,2
LTU,2022-07-29,18-24,80,77,27
LTU,2022-07-29,25-49,82,80,32
LTU,2022-07-29,5-9,4,3,0
LTU,2022-07-29,50-59,83,81,38
LTU,2022-07-29,60-69,84,83,50
LTU,2022-07-29,70-79,82,81,58
LTU,2022-07-29,80+,65,65,46
LTU,2022-08-05,0-4,0,0,0
LTU,2022-08-05,10-14,27,25,0
LTU,2022-08-05,15-17,63,60,2
LTU,2022-08-05,18-24,80,78,27
LTU,2022-08-05,25-49,82,80,32
LTU,2022-08-05,5-9,4,3,0
LTU,2022-08-05,50-59,83,81,38
LTU,2022-08-05,60-69,84,83,50
LTU,2022-08-05,70-79,82,81,58
LTU,2022-08-05,80+,65,65,46
LTU,2022-08-12,0-4,0,0,0
LTU,2022-08-12,10-14,27,25,0
LTU,2022-08-12,15-17,63,60,2
LTU,2022-08-12,18-24,80,78,27
LTU,2022-08-12,25-49,82,80,32
LTU,2022-08-12,5-9,4,3,0
LTU,2022-08-12,50-59,83,81,38
LTU,2022-08-12,60-69,84,83,50
LTU,2022-08-12,70-79,82,81,58
LTU,2022-08-12,80+,65,65,46
LTU,2022-08-19,0-4,0,0,0
LTU,2022-08-19,10-14,27,25,0
LTU,2022-08-19,15-17,63,60,2
LTU,2022-08-19,18-24,80,78,27
LTU,2022-08-19,25-49,82,80,32
LTU,2022-08-19,5-9,4,3,0
LTU,2022-08-19,50-59,83,81,38
LTU,2022-08-19,60-69,84,83,50
LTU,2022-08-19,70-79,82,81,58
LTU,2022-08-19,80+,65,65,46
LTU,2022-08-26,0-4,0,0,0
LTU,2022-08-26,10-14,27,25,0
LTU,2022-08-26,15-17,63,60,2
LTU,2022-08-26,18-24,80,78,27
LTU,2022-08-26,25-49,82,80,32
LTU,2022-08-26,5-9,4,3,0
LTU,2022-08-26,50-59,83,81,38
LTU,2022-08-26,60-69,84,83,50
LTU,2022-08-26,70-79,82,81,58
LTU,2022-08-26,80+,65,65,46
LTU,2022-09-02,0-4,0,0,0
LTU,2022-09-02,10-14,27,25,0
LTU,2022-09-02,15-17,63,60,2
LTU,2022-09-02,18-24,80,78,27
LTU,2022-09-02,25-49,82,80,32
LTU,2022-09-02,5-9,4,3,0
LTU,2022-09-02,50-59,83,81,38
LTU,2022-09-02,60-69,84,83,50
LTU,2022-09-02,70-79,82,81,58
LTU,2022-09-02,80+,65,65,46
LTU,2022-09-09,0-4,0,0,0
LTU,2022-09-09,10-14,27,25,0
LTU,2022-09-09,15-17,63,60,2
LTU,2022-09-09,18-24,80,78,27
LTU,2022-09-09,25-49,82,80,32
LTU,2022-09-09,5-9,4,3,0
LTU,2022-09-09,50-59,83,81,38
LTU,2022-09-09,60-69,84,83,50
LTU,2022-09-09,70-79,82,81,58
LTU,2022-09-09,80+,65,65,46
LTU,2022-09-16,0-4,0,0,0
LTU,2022-09-16,10-14,27,25,0
LTU,2022-09-16,15-17,63,60,2
LTU,2022-09-16,18-24,80,78,27
LTU,2022-09-16,25-49,82,80,32
LTU,2022-09-16,5-9,4,3,0
LTU,2022-09-16,50-59,83,81,38
LTU,2022-09-16,60-69,84,83,50
LTU,2022-09-16,70-79,82,81,58
LTU,2022-09-16,80+,65,65,46
LTU,2022-09-23,0-4,0,0,0
LTU,2022-09-23,10-14,27,25,0
LTU,2022-09-23,15-17,63,60,2
LTU,2022-09-23,18-24,80,78,27
LTU,2022-09-23,25-49,82,80,32
LTU,2022-09-23,5-9,4,3,0
LTU,2022-09-23,50-59,83,81,38
LTU,2022-09-23,60-69,84,83,50
LTU,2022-09-23,70-79,82,81,58
LTU,2022-09-23,80+,65,65,46
LTU,2022-09-30,0-4,0,0,0
LTU,2022-09-30,10-14,27,25,0
LTU,2022-09-30,15-17,63,60,2
LTU,2022-09-30,18-24,80,78,27
LTU,2022-09-30,25-49,82,80,32
LTU,2022-09-30,5-9,4,3,0
LTU,2022-09-30,50-59,83,81,38
LTU,2022-09-30,60-69,84,83,50
LTU,2022-09-30,70-79,82,81,58
LTU,2022-09-30,80+,65,65,46
LTU,2022-10-07,0-4,0,0,0
LTU,2022-10-07,10-14,27,25,0
LTU,2022-10-07,15-17,63,60,2
LTU,2022-10-07,18-24,80,78,27
LTU,2022-10-07,25-49,82,80,32
LTU,2022-10-07,5-9,4,3,0
LTU,2022-10-07,50-59,83,81,38
LTU,2022-10-07,60-69,84,83,50
LTU,2022-10-07,70-79,82,81,58
